Area ID,median_income,poverty_percent,median_age,percent_married,birth_rate,pct_white,avgdeathsperyear
2252,59266,9.4,41,57.7,4.732975417,96.68466847,72
2253,48216,10.3,45.9,56.2,4.989154013,98.46485322,22
2254,51929,12.2,46.8,64.4,8.874172185,97.327852,11
2255,45229,12.4,45.1,61.1,8.380520951,96.67140825,30
2256,40422,17.5,44.7,56.2,5.4900366,97.45836293,36
2257,50014,11.1,47.8,59.8,4.757548033,97.66570114,19
2258,61931,8.8,41.4,61.8,6.183093392,97.76382591,54
2259,51331,14.5,34.7,46,5.535521096,85.21917643,261
2260,54186,10.4,41.3,54.1,4.473125884,97.18571266,60
2261,62438,7.6,38.6,57.4,3.94922426,96.73173316,44
2262,55781,10.7,38.4,58.9,7.209673739,97.69501857,49
2263,50719,12.4,35.9,53.1,6.872775801,81.00160921,39
2264,52273,9.9,43.5,63.6,4.203691046,98.2360016,37
2265,49456,13.7,46,55.8,6.876456876,96.15694977,33
2266,52367,9.9,42.3,57.1,4.378496716,97.07208299,56
2267,46159,13.1,44.7,57.4,9.298780488,97.52023547,49
2268,61423,7.9,42.1,60.1,5,97.25714286,38
2269,49569,12,44.2,51.7,5.751533742,95.04151238,101
2270,52894,9.6,46.6,55.2,3.505447655,97.30869822,29
2271,50788,9.8,44.1,60.7,8.382476832,98.08069258,31
2272,45413,14.4,39.6,53.8,7.290533188,96.01293103,25
2273,51514,11.5,42.2,55.6,4.909253198,95.88800871,44
2274,49018,10.8,45.4,58.6,5.962622367,97.63001236,46
2275,48528,12.9,42.1,52.1,4.6635126,93.62142045,127
2276,50370,11.6,38,56.4,8.150028201,91.52562022,34
2277,79173,6.2,34.7,61.2,6.526994359,91.9911339,80
2278,46750,15.4,38,60.6,8.783008037,98.5129261,19
2279,36742,21.3,37.4,50.1,5.356186395,95.46611711,24
2280,55958,8.9,43.1,57.8,5.807872282,98.25783972,38
2281,45292,15.7,42.1,50.5,5.598682663,90.88987266,98
2282,56551,7.4,48.7,63,7.152406417,97.73678317,46
2283,33370,23.8,47.5,42.7,4.686258936,41.43297381,19
2284,28716,32.3,47.9,40,0.56980057,40.03486345,6
2285,34010,28.2,36.2,43.4,8.461219411,61.03865307,54
2286,32815,25.4,42.6,43.8,3.978779841,58.69539341,17
2287,29244,33.7,40.3,40.1,2.772573998,57.87646199,31
2288,34604,29.8,41,38.7,4.011887073,36.85010312,25
2289,36973,24.5,39.4,45.8,6.247570929,59.8719436,110
2290,36303,28.6,35.1,42.3,6.308457711,64.25086425,78
2291,34008,24.5,34.9,52.1,4.553734062,66.40205807,61
2292,39453,18.1,52.4,55,7.575757576,95.7962963,41
2293,32536,27.1,42.8,41.6,1.448321264,70.14196983,15
2294,41141,19.5,36.1,43.1,6.920828113,60.320618,134
2295,32171,31.7,38,41.8,0.476758045,55.6128568,21
2296,36886,28.1,45.6,44.8,5.235294118,55.85850276,23
2297,40667,15.1,53.3,57.9,2.147577093,96.16110472,63
2298,34867,25.9,41.5,50,5.682006978,70.3068456,64
2299,39078,20,40.4,51.3,6.366601435,92.37607088,177
2300,52082,15.6,38.5,57.1,5.68799466,79.61972599,169
2301,34288,28.8,37.9,48.2,7.919234299,65.82313915,78
2302,31623,28.9,44.3,39.3,7.881355932,37.56518612,16
2303,36137,30.2,40,41.3,5.967408768,45.59057012,46
2304,41093,25.5,37.3,47.6,5.499843309,74.35931572,65
2305,33893,22.8,41,44.6,2.646502836,43.19852941,6
2306,30264,38.9,38.4,34.6,5.070993915,58.10708899,14
2307,42126,16.9,43.9,62.7,3.822835972,94.2859199,54
2308,43731,20.7,34.8,52.2,6.314687286,88.33127127,178
2309,32722,30.7,39.4,39.7,2.918781726,59.54079358,21
2310,32042,26.7,44.4,42.7,7.441634241,53.19787809,32
2311,34512,23.2,41.6,45.2,1.811062163,59.56744087,21
2312,40382,22.6,40.4,48.3,2.338461538,69.21440726,40
2313,51887,18.1,41.1,47.9,6.030934113,33.38538348,343
2314,73985,9.8,36.9,50.2,6.457474103,21.73163798,1562
2315,58883,12.3,41.6,51.8,4.798813776,33.28837296,130
2316,64916,13.1,40,50.2,6.34729556,34.89180234,247
2317,57908,11.6,35.8,53.6,4.783515756,91.4024158,561
2318,40777,14.9,51.3,55.3,9.375,96.46907216,7
2319,44324,17.4,32.7,51.6,5.416377859,90.43706043,118
2320,45504,13.4,39.5,64.5,9.638554217,95.87472638,12
2321,46277,15.7,45.4,52.3,5.089647195,86.78477113,28
2322,47292,15,32.9,58.9,7.30438263,86.4558328,68
2323,63490,10.6,43,59.8,7.863131656,89.8024309,21
2324,50874,15.6,52,56.9,3.703703704,95.20697168,14
2325,45193,16.2,47.2,57.8,6.717676047,95.51697268,100
2326,51440,15.5,32.4,56.8,7.807625299,90.22340149,134
2327,42720,16.7,43.7,61.2,5.523535062,94.04251437,24
2328,42907,14.8,40.9,56.6,4.31372549,92.91368262,4
2329,43489,18,32.8,53.8,6.940188877,90.61335907,271
2330,55770,11.5,36.8,66.1,5.12455516,98.38425382,15
2331,45078,15.6,31.7,60.1,8.097815193,92.31460482,32
2332,41304,16.6,50.2,55.4,6.401766004,94.04205607,24
2333,42704,15.7,52,62.7,3.808180536,97.47283892,11
2334,45049,14.4,30.8,59.8,8.913784705,84.85195798,40
2335,50545,10.8,32.4,65,9.856115108,96.38376955,18
2336,45578,15.1,36.3,65.3,6.445533358,93.68868289,20
2337,41688,15.9,44.7,52.2,4.495990836,94.30398661,47
2338,44669,17.1,36.3,59.1,6.793917826,86.43733999,28
2339,39551,16.3,48.9,58.4,5.367647059,93.86341344,41
2340,52428,11.5,31.1,61.8,6.959459459,93.35622574,30
2341,46513,15.7,32.1,59.9,8.495681864,91.75826601,31
2342,49061,12.9,39.4,55.3,7.001795332,94.37488797,291
2343,43482,19.9,28.5,45.5,4.020530368,93.00190407,50
2344,37869,18.2,51.2,57.8,5.332359386,95.78947368,20
2345,39918,13.7,48.2,55.6,4.80349345,89.19202518,12
2346,44046,14.1,33.8,59.5,6.751054852,88.6121673,7
2347,36065,27.1,23.2,53.6,6.963315217,95.3159616,22
2348,46332,16.8,35.5,60.3,5.314458111,89.35844963,39
2349,46214,14.6,41.6,50.4,6.338028169,89.75338747,102
2350,46503,13.9,39,61,5.384615385,96.91401649,8
2351,38478,23.6,37.5,51,9.079391892,88.51636748,19
2352,45533,14.2,38.5,55.5,8.451001054,93.2907489,45
2353,48048,15.7,34.2,55.5,12.93684856,85.17656189,9
2354,36577,18.9,47.1,55,8.244897959,95.28279373,44
2355,57644,11.6,35.2,52.9,7.958199357,92.34807973,8
2356,44236,14.5,34.5,55.7,8.551754776,92.91160442,144
2357,49380,11.7,49.4,50.9,1.604584527,98.29218107,18
2358,35955,17.8,44.9,54.4,8.792924037,94.53366584,28
2359,46061,14.2,40.6,52.6,5.866611774,93.11429466,158
2360,30699,35.6,39.7,37.8,4.373757455,61.62411733,20
2361,49886,16.2,40.1,47.5,5.736868944,90.75261364,39
2362,58792,10.2,38.2,55.1,5.621301775,87.41156153,87
2363,50225,14.2,37.7,37.9,3.908484271,78.0142878,12
2364,52138,13.1,43.4,55.4,5.996296824,94.86149787,87
2365,49689,12.1,46.9,65.4,6.910994764,98.09961992,12
2366,50750,12.6,47.5,56.1,4.903978052,95.74567868,50
2367,46289,13.2,39.2,51.1,4.770134808,89.45224083,33
2368,47966,22.6,29.3,39.3,3.467190704,73.38384378,267
2369,46870,14.4,42,51.1,4.048467569,96.37426901,95
2370,50645,13.9,43.4,57,5.790960452,97.27705922,45
2371,45709,13.6,42.8,56.5,6.40518172,97.74701811,37
2372,60556,9.9,40.1,53,3.719306692,93.88067178,78
2373,41319,22.9,33.3,42,4.437890116,92.93323529,108
2374,55058,17.1,35.9,41.9,4.994880839,56.84258229,9445
2375,45889,15.2,42.4,52.9,3.962879358,92.93792539,52
2376,49567,12.2,41.6,56.1,6.796116505,98.11751805,30
2377,56536,14.7,30.3,41.4,4.533178353,83.73185107,155
2378,55193,10.9,42.8,56.5,8.025966362,96.18623383,43
2379,52526,10,38.3,57.7,6.28798504,96.44406335,44
2380,80037,7.9,38.8,55.6,4.783276672,79.4271785,1457
2381,45485,15.1,43.4,56.3,6.41025641,98.17696754,48
2382,46894,11.6,43.7,55.1,9.853733641,97.60866296,19
2383,86413,6.3,38,62.6,5.246691229,84.90389123,187
2384,38055,24.4,40.9,52.6,6.796906797,85.45906829,58
2385,55516,17.4,34.8,38.3,4.41557191,45.64891051,1311
2386,40010,19.7,45.1,59.3,6.54966528,92.35517734,51
2387,39643,19.4,40,54.7,0.855920114,88.37058633,9
2388,46737,19.3,40.5,48.9,5.647184414,66.78247679,168
2389,43880,17.8,37,53.8,6.428197261,90.25568538,105
2390,35237,26.2,39.1,47.3,3.794871795,64.72685497,58
2391,42823,24.4,47.6,52.7,6.786885246,59.1941706,43
2392,59858,13.4,414,52.2,4.837677143,52.2409495,808
2393,40994,15.3,38.8,53.7,6.010723356,87.82364969,94
2394,52238,16.8,35.6,52.2,6.393153226,82.72845314,270
2395,26309,35.3,43.9,30.2,3.166561115,24.53552528,20
2396,40387,18.8,40.3,55.2,6.089508437,91.40556625,69
2397,66249,9.5,43.1,56.7,5.808219178,78.50256285,51
2398,38564,21.4,43.2,52.9,8.220466516,77.32371166,61
2399,41348,19,40.1,52.2,5.545147996,87.07928037,24
2400,60388,13.7,36.3,50.6,3.860213737,52.71237566,280
2401,53027,17.2,34.8,51.7,5.666906226,61.53215423,225
2402,35955,25.3,39,47.3,5.602094241,68.56930272,23
2403,51931,13.5,38.3,56.7,4.117165096,88.42885054,124
2404,41818,18.2,39.9,53.8,3.74722134,73.88361657,25
2405,35235,24.8,36.1,54.9,4.831625183,76.05070047,29
2406,30835,26.4,38.4,41.6,4.429860541,43.3675339,44
2407,30678,34.6,40.7,37.6,3.774792067,62.64290518,22
2408,29818,30.4,39.6,42,2.640934485,62.57913008,20
2409,51749,14.5,39.4,52.5,3.929500144,72.58333913,50
2410,40339,21.3,38.6,45.3,4.34410443,65.46317765,42
2411,37113,23.9,33.6,48.5,6.906534326,72.43102951,20
2412,35807,25.4,38.5,45,4.598218303,61.32690139,98
2413,64533,11.8,36.7,56.4,5.414364641,75.03972915,44
2414,41682,17.2,27.6,54.1,9.713596623,48.08232573,65
2415,39484,17.9,47.2,46.5,1.638311279,66.19170984,21
2416,43193,21.9,31.2,47.6,5.82010582,64.73957077,20
2417,38887,24.5,29.4,40.6,6.143722718,57.79175464,167
2418,44653,18.6,36,47.5,3.509433962,94.64441642,50
2419,37413,27.6,38.2,48.4,5.374121538,56.31081457,53
2420,37603,23.3,47.6,47.8,2.708877285,61.53351895,28
2421,29430,34.1,40.5,34.5,6.381381381,36.81737273,34
2422,45557,19.7,40.2,50.8,5.50827789,85.08784358,71
2423,36055,25.9,500.4,44.1,12.64845606,58.77102643,17
2424,37243,23.6,42.1,48.7,6.365870002,57.56679345,49
2425,35276,25.1,41,49.6,2.32,68.66576819,17
2426,32711,32.6,37.6,39.8,7.192480588,49.2515882,46
2427,53542,14.8,41.9,51.1,4.581280788,73.3605796,45
2428,36436,22.4,38,45.1,6.796116505,70.88537021,15
2429,50295,15,43.2,53.8,3.7027833,73.8603352,39
2430,40976,18.7,37.2,54.4,3.893548721,95.07880511,77
2431,41783,21.9,33.5,39.5,6.992367626,45.81820905,362
2432,48058,19.4,429.6,44.4,6.215613383,53.90910419,161
2433,80631,7.9,39.7,61.2,3.593692703,88.93604651,45
2434,46840,15.8,42.4,52.6,6.672760512,77.93436819,27
2435,63964,10.7,35.1,57.5,4.002336389,78.01085482,173
2436,40550,21.7,34.7,44.7,2.874946891,47.53378129,60
2437,51047,12.3,44.7,62.8,5.382482466,95.3463349,68
2438,40526,18.9,39,50.2,7.704581719,86.42653428,48
2439,50395,13.7,38.9,56.2,3.422926717,87.31753874,41
2440,36128,23.9,41.3,41.2,3.860242322,62.88179465,20
2441,42125,18.9,45.6,58.7,5.057135911,68.94149762,55
2442,29477,29.5,49.2,40.2,8.61618799,49.61306965,10
2443,38449,20.6,47.8,55.1,5.049875312,92.57346613,44
2444,25807,36.3,39.2,40.7,10.85271318,34.76418319,13
2445,36012,26,33.3,35.2,6.251597303,39.07328196,392
2446,48287,17.3,37.5,46.4,5.788659325,44.24805238,131
2447,39601,20.1,38.4,53.4,6.255585344,73.64998029,8
2448,34012,26.2,40,45.1,7.930489731,55.93411235,39
2449,37672,26.4,45.1,46.9,2.387267905,64.15782871,23
2450,35555,27.4,38.2,44.8,5.051532411,63.07203357,139
2451,36870,20.9,41.2,54.9,7.304204452,84.03981265,70
2452,27635,39.4,38,23.1,2.584269663,29.77164281,15
2453,34017,33.9,34.6,37.6,6.812933025,42.57532852,63
2454,46495,12.8,49.2,63.2,7.09382151,98.03272302,19
2455,49513,17.9,30.1,43.6,4.61118069,92.06909789,100
2456,52272,8.9,43.5,55.4,5.656722201,97.36914655,65
2457,53291,12.1,41,50.6,5.169121658,89.65381034,83
2458,88500,4.8,36.9,62.3,5.473379087,93.04706681,111
2459,45179,15.7,48.3,61.1,7.941812463,85.19232792,76
2460,51274,11.5,43,56.4,8.914100486,93.8785585,33
2461,75122,6.2,40.2,57.2,5.001246158,95.46011814,82
2462,55560,13.3,32.4,49.6,6.780928638,92.60500337,98
2463,43674,17.8,42.5,57.1,7.495429616,86.76873857,23
2464,48593,10.4,51.3,63.3,2.465166131,86.98498267,11
2465,48176,12.9,42.8,57.7,8.062360802,90.85281981,32
2466,50162,10.9,43.5,56.3,6.153360682,96.52962822,160
2467,76269,7.3,37.5,55.2,5.401029725,84.13195057,571
2468,68777,7.6,37.9,59.6,6.386701662,97.25480532,32
2469,52298,9.6,44.1,59.8,6.190278355,97.72255598,91
2470,48163,13.5,46.7,57.4,3.50678733,97.65987351,40
2471,52444,11.6,43,59.1,5.655206776,98.26320587,50
2472,47203,12.5,44.6,52.7,5.846508564,95.12574036,84
2473,60869,9.6,43,55.8,6.13624545,95.17001962,106
2474,48179,10.5,46.3,60.1,8.227848101,97.53397081,17
2475,64490,13,36.1,47.2,5.881342381,74.27382081,1854
2476,59900,8.4,45,58.1,3.366021733,97.24643844,40
2477,47944,12.2,48,62.6,3.229308005,94.527073,51
2478,65342,7.8,39.5,53.6,5.876216968,95.76457071,72
2479,48525,14.7,45.9,58.5,6.184256155,93.05904661,123
2480,53700,9.8,43.4,59.4,7.996051333,95.34815395,22
2481,48908,13.8,43.9,54.9,4.499229584,96.78810223,35
2482,57405,11.5,39.9,57.7,5.730234678,90.42738667,85
2483,50372,9.9,48.1,54.7,6.869220608,98.10267857,14
2484,44113,15.3,47.4,55,3.367670365,93.71840049,37
2485,48245,10.4,49.8,61.2,6.786941581,96.95286914,20
2486,52381,10.5,50.2,62.3,7.011070111,97.03255814,32
2487,44727,10.7,50.3,52.3,5.924855491,94.27703216,11
2488,61665,8.9,41.3,58.4,7.140456989,95.36579204,56
2489,48449,10.2,46.5,59.1,5.539070228,97.2107438,17
2490,53552,11.5,35.1,51.3,5.799293999,89.67664111,49
2491,60114,7.9,39.9,56,7.114267269,95.90245797,81
2492,39926,19.6,36.3,46.3,8.348623853,48.76273654,15
2493,54433,9.6,43.8,59.4,6.110201855,97.56690998,22
2494,52042,12.2,45.4,54.9,7.700101317,97.57739558,58
2495,54354,10,42,60.4,6.093113066,97.32802975,48
2496,48434,12,40.3,51.9,6.653151493,91.26661242,63
2497,50685,11.8,41.2,57.5,5.734925549,97.19980584,74
2498,47537,12.1,39,53.1,6.166646274,92.21709537,88
2499,52219,9.6,47.6,61.4,6.466069142,96.7288076,25
2500,61279,10.2,35.7,50.8,5.329918283,93.60756816,47
2501,50684,13,36.6,54.1,7.86717183,80.98399963,40
2502,51597,13.4,45.4,56.2,6.289308176,93.21578004,19
2503,69430,9.8,36.7,55.2,5.82767149,85.5885596,224
2504,51510,11.2,46.7,60.2,7.511606314,95.8964372,148
2505,50905,9.3,39.1,49.7,5.893845653,93.75620128,31
2506,42157,17.5,43.7,51,4.865649964,91.61133548,63
2507,47164,12.2,42.3,59.2,5.622270742,93.60701304,26
2508,50175,12.7,38.9,52.8,7.867590454,92.85193521,78
2509,51343,10.4,46.5,63,8.178625188,97.52466204,28
2510,55070,16.5,34.6,44,6.13624584,69.12483812,903
2511,48188,9.2,42.3,57.5,10.14120668,94.97660675,9
2512,49934,12.4,43.2,54,5.74439157,89.44221841,46
2513,54386,11.3,44.5,57.1,5.738255034,94.04785446,42
2514,60317,13,36.4,49.2,4.613270514,89.99321888,114
2515,55352,9.6,41.1,61,11.04133961,96.60148489,23
2516,53838,9.2,41.2,59.7,6.330669945,93.61511367,30
2517,49714,17,40.9,47.7,4.901104316,92.66954605,493
2518,91688,5.5,35.5,60.3,6.064705544,85.67236131,148
2519,76512,7.2,35.3,57.2,6.543533237,93.96466853,119
2520,59893,9.2,41.4,58.3,5.58244595,96.77784435,37
2521,55832,13.4,34,50,4.490661015,91.04164619,239
2522,57850,10.9,39.8,55,6.135046611,91.33148975,65
2523,55292,14.2,32.7,51.3,6.221294363,93.11227101,20
2524,51032,10.8,44.5,57.5,9.56284153,95.9160105,27
2525,43287,17.8,43,58.7,7.800672834,95.40995667,49
2526,49536,12.2,48.4,62.9,4.967948718,92.44677749,10
2527,58752,7.3,43.8,61.8,5.142332415,97.56793415,48
2528,41909,15.8,43.3,52.2,5.574778931,96.39508685,41
2529,54183,10.1,39,56.8,6.458604248,93.69888866,40
2530,84113,6,38.9,57.2,5.104712042,87.00855394,347
2531,48658,10.4,39.6,55.4,3.17533364,94.13786864,28
2532,54536,10.3,43.7,56,7.810107198,96.70548575,12
2533,49365,15.8,33.9,45.1,4.802427113,94.12063343,98
2534,76489,6,35.6,60.5,6.296560212,94.5637224,174
2535,51028,11.2,43,58.8,7.744282744,92.58818866,25
2536,32327,32.9,40.7,37.8,3.939346569,40.20138216,89
2537,35180,21.8,39.9,50.8,4.523580366,84.57622123,87
2538,30668,23.2,45.3,44.8,3.098591549,57.59345794,33
2539,32521,23.6,40.8,46.7,6.091370558,55.53585398,52
2540,30665,25.6,39.8,47.4,0.41322314,60.99173554,22
2541,29297,34,34.7,31.1,4.919773478,33.12427891,87
2542,33141,25,40.5,47.8,5.766908213,68.31428765,43
2543,38219,17.9,44.6,53.1,3.765060241,64.828787,28
2544,31616,24.7,37.7,43.4,7.273181705,54.75245817,40
2545,34548,24.2,42.8,46.8,4.786324786,67.76394542,18
2546,26083,42.6,32.7,26.2,5.663430421,13.6227224,18
2547,34910,22.4,41.3,48.7,6.761177754,64.18530742,41
2548,33939,28.4,38.8,44.2,3.726061615,40.50002466,47
2549,28647,35,33.5,31.4,6.156510786,22.61027956,70
2550,35314,26,38.1,43.7,4.448742747,46.04266796,65
2551,31835,26.5,37.6,44.7,6.243007384,62.79081711,48
2552,58479,10.1,36,52.3,4.636235598,71.44840022,281
2553,36808,26.4,31.9,38.9,4.81629545,59.84370698,152
2554,29090,26.8,39.8,59.2,6.838709677,99.69304485,40
2555,48264,16.8,37.9,43.7,5.584172261,72.9337703,1623
2556,51227,14.7,37.4,55.1,5.553303608,92.25083453,91
2557,34271,25.6,40.9,57.1,5.022573363,97.86723769,69
2558,54728,15.5,36.4,46.6,6.589773358,90.36237708,311
2559,27709,33.7,40.8,49.2,6.41509434,97.625,41
2560,26048,34.9,39.2,47.5,4.863950374,97.27435631,85
2561,40312,18,40.6,49.4,5.039267016,92.44469574,35
2562,34678,24.7,38.5,52.9,5.76001128,97.20172047,138
2563,32835,25.9,40.3,57.2,3.753424658,98.15435181,49
2564,25473,35,41.9,44.6,2.731512325,96.95181908,25
2565,27777,33,42,49.5,3.237555645,98.57233791,36
2566,28574,30.1,41.6,55.2,5.618408437,98.33974061,67
2567,30217,34.4,40.8,55.1,3.777923784,98.22335025,39
2568,35368,27.6,40.3,53.9,7.499096494,95.78741122,59
2569,42892,14.1,45.9,61.1,1.418067227,97.6900149,30
2570,41150,16.9,40.5,52.2,4.897396103,90.51059551,68
2571,43067,15.4,49,46.9,2.598366741,91.64484647,27
2572,41216,17.5,42.5,49,5.282054823,85.29690558,150
2573,24265,47,38.8,47.4,1.549958483,90.75051386,51
2574,42288,16.9,41.8,60.1,7.128810226,97.77894737,28
2575,44358,19.7,33.9,44.8,4.761498421,91.85675342,164
2576,29421,30.2,41,52.6,5.955168953,99.84590492,31
2577,39089,21.8,38.8,49.9,7.024889509,88.51752295,44
2578,45596,13.1,44.9,59,4.006754682,98.1206504,85
2579,27484,40.6,38.1,51.4,4.36746988,94.34724092,36
2580,40260,18.6,41.1,53.3,5.546875,89.8993987,53
2581,52377,12.6,36.7,57.1,6.956521739,92.13347996,60
2582,30828,27.1,41.6,53,4.84804631,96.51584424,19
2583,43945,17.6,42.6,56.4,5.675616678,92.84977978,57
2584,30460,25.2,43.4,58.4,11.46987952,95.13269905,28
2585,30172,26.2,42.7,55.9,3.581020591,95.58755225,33
2586,41139,20.8,38.8,48.4,5.746046657,94.36448633,61
2587,30872,30.4,40.7,51.9,6.742424242,94.28805481,36
2588,38916,21.6,41.5,55.2,5.430404297,92.5899901,85
2589,54540,12.7,37.9,54.7,7.048374906,91.66816264,85
2590,37061,19.4,501.6,54.6,4.939063502,96.91872792,23
2591,38261,19.7,40.2,57.2,7.169811321,95.76563474,65
2592,92097,5.5,39.6,57.5,4.704009263,90.34852547,85
2593,43626,17.4,41.7,54.5,5.220713073,96.12547848,21
2594,23047,45.1,43,52.7,4.527559055,96.07885615,16
2595,47023,15.6,41.5,55.5,5.568862275,98.15350696,31
2596,31265,27.5,41.4,53.6,4.955913652,96.34463821,93
2597,32666,27.4,41.1,54.6,5.073851204,97.62745531,182
2598,32783,26.7,38.4,45.4,5.682216766,96.93098739,40
2599,32767,26,42,52.1,6.00624025,96.26149132,178
2600,37281,23,46.7,53,1.204819277,99.0942029,9
2601,33789,24.1,41.8,55.3,4.281183932,97.81607839,47
2602,37287,23.4,32.2,41.6,4.886769964,94.90850559,54
2603,33623,26.3,42.9,49.9,3.919463087,96.53630653,52
2604,61989,10.9,35.8,55.6,5.258156478,88.59460321,72
2605,57447,12.8,38.7,55.7,5.768189204,86.71483405,69
2606,45269,15,39.6,52.4,5.726431608,86.00881157,46
2607,67437,8.8,40.5,64.1,6.220984215,96.06303692,30
2608,34633,26.7,39.2,45.6,4.008328995,91.81770896,64
2609,40002,19.3,36.9,53.7,6.25698324,85.81922708,25
2610,44676,15.8,45.1,56.6,4.195088677,89.8877193,44
2611,46708,16.2,41.1,60.3,5.038961039,99.0549926,22
2612,44119,18.9,37.1,47.9,4.645550528,84.56202933,33
2613,48925,18.3,32.8,47.2,5.172199041,82.10760824,208
2614,39983,19.7,41.5,52.6,5.399151562,89.47942905,27
2615,30619,26.2,42,48.7,6.951992754,94.66957153,55
2616,43024,17.3,39.7,56.5,4.724137931,92.07905967,36
2617,31086,29.8,37.1,48.4,7.104526365,96.633514,96
2618,25768,36.2,41.8,49.7,5.395462906,98.81559014,23
2619,57067,11.2,41.9,56.7,4.961767205,89.69862148,53
2620,40269,22,35.7,47.3,6.938635585,78.97302254,151
2621,36852,22.5,38.5,41.6,5.988023952,72.49834327,54
2622,67299,13.7,34.8,54.4,6.260702788,74.24044345,151
2623,46317,17.8,39.3,49.1,5.233611011,68.01405213,51
2624,34022,25.5,38.2,44.8,5.000553159,67.02505497,111
2625,43918,18.9,37.5,55,3.558718861,82.13133291,75
2626,27512,37.3,40.3,38.4,14.87889273,31.79768041,7
2627,42985,22.9,32.4,35.8,5.066533644,21.9145019,291
2628,31577,28.5,36.1,41.9,11.29568106,67.19187159,13
2629,66970,13,36,51.2,4.671194475,61.53103807,853
2630,33125,28.1,35.2,41.7,5.763286469,66.22561217,78
2631,33509,26.5,35.5,47.2,6.092124814,68.40778724,89
2632,68067,9.5,36.6,57,5.223686116,75.47942792,181
2633,32408,26.1,36.7,50.2,7.78998779,69.13638232,35
2634,60809,12.5,37.6,57.8,6.63071161,77.26584518,199
2635,43111,19.9,43.5,48.8,2.190865206,73.80173858,28
2636,31176,32.5,38.4,45.3,5.115327381,53.8903663,47
2637,42953,16.4,40.7,57,3.774056486,95.67041654,47
2638,57491,11.8,41.5,57.1,6.774789571,94.98081418,45
2639,33968,27.7,37.4,43.4,4.241143971,53.07546205,64
2640,50597,20.4,35.1,38.2,5.74981682,35.14492602,914
2641,32293,25.9,40.2,44.9,5.125899281,66.53918791,47
2642,31103,30.4,41.4,40.3,1.972242513,44.12649549,21
2643,32150,31.7,34.2,33.6,6.218730618,28.88114886,187
2644,54581,14.2,35.9,47.7,6.214984071,51.1661295,185
2645,34906,29.9,40.3,39.2,4.907216495,47.7455336,28
2646,34444,27.1,35.4,52.1,1.424501425,83.64624506,5
2647,61195,11,36.1,55.1,5.321944809,82.76404906,87
2648,35351,21.4,41.3,48.1,7.219802888,66.81680913,47
2649,30119,32.7,36.9,41.7,8.514774495,61.08838151,52
2650,33293,26.6,35.3,47.6,7.363601679,58.39652303,24
2651,37813,19.6,50.2,55,4.835115865,96.84525314,71
2652,79069,6.9,43.3,60,3.49249879,70.97786572,168
2653,46867,15.8,43.6,51.6,6.476142726,86.92823642,124
2654,34553,20.6,43.7,61.6,7.489134069,87.38413642,43
2655,36482,20,40.9,46.6,5.908289242,79.6581266,64
2656,36642,24.9,38.6,50.1,6.281957633,76.67372536,36
2657,31740,26.5,34.9,49.8,5.448065173,66.8073306,15
2658,34201,25.9,37.1,53.5,3.53909465,77.93619676,24
2659,43115,27.3,42.6,47.7,5.354752343,50.5164034,6
2660,37008,29.5,34.1,34.6,3.145390664,54.58674528,86
2661,46018,16.9,40.4,57.1,4.162724693,93.41732112,26
2662,49698,13,34.8,52,5.318186956,80.50602677,114
2663,31081,28.5,38.6,42.6,7.459677419,61.0459461,43
2664,41324,18.7,41.1,52.4,5.10978957,86.92646948,238
2665,35078,26.7,39,51.1,5.015887426,84.13691572,40
2666,36014,28.2,35.6,37.7,5.466863951,42.94775734,333
2667,40454,23.2,37.3,41.1,3.671437461,69.97489408,25
2668,36865,21.7,39,53,4.942780618,94.51549967,41
2669,32903,28.8,496.8,46.9,4.200664853,59.15456929,32
2670,66556,11.9,35.1,57.8,4.93857195,78.30533016,54
2671,36315,31.4,26.3,38.1,3.911889349,65.92020556,101
2672,35055,31.1,36,42.9,5.410413193,47.82892163,50
2673,41505,21.3,38.4,46.6,6.070755704,69.65237791,60
2674,30760,38.5,38.2,33.6,7.258753202,33.94976113,12
2675,41574,16.6,41.7,54.4,4.830100247,77.3477044,78
2676,51793,12,31.6,55.3,6.953722334,75.15404801,73
2677,31829,29.1,37.1,44.9,3.962338172,66.76638564,23
2678,43442,22.9,34,46.6,7.523638459,76.42257649,199
2679,50728,12.6,39,55.9,5.74156506,93.13499044,116
2680,34312,29.5,40.7,45.9,3.861652116,71.83549124,22
2681,50154,17.9,34.3,41.1,5.771170399,53.67825558,473
2682,45933,18.8,23.3,46.8,11.7201426,69.92613732,9
2683,34830,21.1,40.3,46.9,4.430147059,86.31195278,62
2684,31487,37.8,26.5,29.9,3.333416627,64.70700136,141
2685,45567,17.5,40.7,59,6.894123171,95.09790331,120
2686,41256,25.2,30.3,43.6,4.40533728,69.88780119,219
2687,51175,13.6,39,54.6,5.183501765,81.05399471,143
2688,30675,31.4,39.5,34.8,3.731942215,25.49804506,28
2689,28518,32.1,37.5,29.7,2.800074669,16.83484864,53
2690,58833,14.2,37.8,49.8,5.111191026,68.92979408,578
2691,32977,25.6,42.2,44.4,4.656703487,46.69555796,52
2692,37707,20.2,44.1,57.6,4.196551198,93.6189818,81
2693,36536,22,38.8,52.7,6.094222054,92.01318942,213
2694,42943,19.6,37,44.8,5.219663305,60.00371755,925
2695,34733,25.3,41.1,45.8,6.012145749,55.43052617,54
